original,translation,target,label
"over the last few years, I have been called a kike, a sheeny, and a Christ killer.","Trong vài năm qua, tôi đã bị gọi bằng những từ đầy tổn thương và không mấy thân thiện.",Non-Specified or General Targets,Non HS
Jews are the canaries in the coal mine for the rest of us    ,Người Do Thái giống như chim bồ câu đưa thư cảnh báo nguy cơ cho tất cả chúng ta.,Ethnic/Racial Minorities,Non HS
"jews do not have a monopoly on suffering, but we do have a monopoly on the ability to laugh in the face of our own suffering","Người Do Thái không phải là người duy nhất trải qua khổ đau, nhưng chúng tôi lại đặc biệt giỏi cười đùa trong nghịch cảnh của mình.",Religious Groups,Non HS
it is not uncommon for Jews to feel like they have to hide their identity in order to avoid antisemitic comments ,Người Do Thái thường cảm thấy cần phải giấu đi bản sắc của mình để tránh những lời bình luận bài Do Thái. ,Ethnic/Racial Minorities,Non HS
jews should not have to hide their identities in order to feel safe.,Người Do Thái không nên phải che giấu bản sắc của mình để cảm thấy an toàn.,Ethnic/Racial Minorities,Non HS
"jews are a minority in the world, but they are not a minority in the US, where they are 2.","Người Do Thái là nhóm ít trên thế giới nhưng ở Mỹ họ không phải như vậy, họ đang giữ vị trí thứ hai.",Ethnic/Racial Minorities,Non HS
people who are blind or have low vision should not be allowed to use a white cane because it makes them look blind  ,"Những người khiếm thị cần dùng gậy trắng để di chuyển an toàn, chứ không phải là vấn đề diện mạo. ",,Non HS
everyone should have the right to make their own choices about how to live their lives.,Mỗi người đều nên có quyền tự quyết định cách họ sống cuộc đời mình.,,Non HS
people who are blind or have a visual impairment have the same rights as those who are not visually impaired.,Người khiếm thị hoặc khuyết tật về thị giác có quyền ngang bằng với những người bình thường khác.,,Non HS
people should be allowed to make their own decisions about what they want to do with their own bodies,Mọi người nên có quyền tự quyết định về chuyện mình muốn làm với cơ thể mình.,,Non HS
people who are blind or deaf have the same rights as those who can see or hear.,Người khiếm thị hay khiếm thính cũng có quyền như mọi người có thể nhìn thấy hoặc nghe được.,,Non HS
people who are deaf or have hearing impairments should have the same rights and opportunities as those who are not deaf or who do not have hearing impairments,Người khiếm thính hay có vấn đề về thính giác cũng xứng đáng được hưởng quyền lợi và cơ hội như những ai không gặp phải tình trạng này.,,Non HS
"children should be taught to treat everyone the same, regardless of their abilities","Trẻ em cần được dạy đối xử với mọi người một cách bình đẳng, không phân biệt khả năng của họ.",,Non HS
"everyone should have the right to make their own decisions about their lives, including decisions about their own bodies and their own sexuality.","Mỗi người đều có quyền tự quyết những điều trong cuộc sống của mình, từ những điều liên quan đến cơ thể cho đến cảm xúc và tình yêu, đúng không nào?",,Non HS
the media is a major influence on the way society views the lives of those with impairments.,Truyền thông có ảnh hưởng rất lớn đến cách xã hội nhìn nhận về cuộc sống của những người khuyết tật.,,Non HS
people who are deaf and hard of hearing are a linguistic and cultural minority.,Người bị điếc và khiếm thính là một nhóm thiểu số ngôn ngữ và văn hóa đặc biệt.,,Non HS
Islam teaches that there is no god but God and that Muhammad is the messenger of God.,"Hồi giáo dạy rằng chỉ có một đấng Thánh duy nhất và đó là Allah, cùng với Muhammad là sứ giả của Ngài.",Religious Groups,Non HS
"Muslims are the largest religious minority in the United States, with an estimated 3.","Người theo đạo Hồi là nhóm tôn giáo thiểu số lớn nhất ở Hoa Kỳ, với con số ước tính khoảng 3 triệu người.",Religious Groups,Non HS
"I didn't know what was going on in the middle east, but i knew it was bad   ","Mình không rõ tình hình ở Trung Đông như thế nào, nhưng biết chắc là không ổn rồi.",Religious Groups,Non HS
"Muslims are the largest religious minority in the United States, making up about 0.","Người Hồi giáo là nhóm tôn giáo thiểu số lớn nhất ở Mỹ, chiếm khoảng 0.",Religious Groups,Non HS
Islam is a monotheistic religion that was founded by the prophet Muhammad in the year 610 C.,Hồi giáo là một tôn giáo độc thần do nhà tiên tri Muhammad sáng lập vào năm 610.,Religious Groups,Non HS
Islam is a monotheistic religion that is based on the teachings of the Qur'''''''''''''',"Hồi giáo là đạo thờ một Chúa duy nhất, dựa trên giáo lý của kinh Qur''''''''.",Religious Groups,Non HS
"Islamophobia is the fear or hatred of Islam, its followers, and of Islamic politics or culture, especially when seen as a threat to traditional Western values","Islamophobia là nỗi sợ hãi hoặc ác cảm đối với Hồi giáo, người theo Hồi giáo, và chính trị hoặc văn hóa Hồi giáo, đặc biệt khi chúng bị coi là đe dọa đối với các giá trị truyền thống phương Tây.",Religious Groups,Non HS
"I was raised in an Islamic family, and my parents were very strict    ","Mình lớn lên trong một gia đình Hồi giáo, và ba mẹ mình rất nghiêm khắc.",Religious Groups,Non HS
"Islam is one of the three major monotheistic religions in the world, along with Christianity and Judaism.","Hồi giáo là một trong ba tôn giáo độc thần lớn trên thế giới, bên cạnh Thiên Chúa giáo và Do Thái giáo.",Religious Groups,Non HS
"Islam is not just a religion, but also a political and social system that governs the lives of its 1.",Hồi giáo không chỉ là một tôn giáo mà còn là một hệ thống chính trị và xã hội điều hành cuộc sống của các tín đồ.,Religious Groups,Non HS
"Islam is not a religion, it is a political system, a legal system, a financial system, a military system, and a social system","Islam không chỉ là một tôn giáo mà còn là một hệ thống chính trị, pháp lý, tài chính, quân sự, và xã hội.",Religious Groups,Non HS
Muslims are the most negatively viewed religious group in the world     ,Người Hồi giáo thường bị hiểu sai và có nhiều định kiến từ xung quanh trên thế giới.,Religious Groups,Non HS
"Muslims are the most racially diverse religious group in the country, and the most likely to be married to someone of a different religion or no religion at all","Người Hồi giáo là nhóm tôn giáo đa dạng nhất về chủng tộc ở đất nước này, và cũng thường kết hôn với người thuộc tôn giáo khác hoặc không theo tôn giáo nào.",Religious Groups,Non HS
"I am not a terrorist, nor a terrorist sympathizer, nor a terrorist collaborator, nor a terrorist lover, nor a terrorist apologist, nor a","Tôi không phải là khủng bố, cũng không phải người bênh vực hay cộng sự gì của khủng bố đâu nha.",Religious Groups,Non HS
"America is a nation of immigrants, and we are a nation of Muslims too.","Nước Mỹ là đất nước của người nhập cư, và dân số Hồi giáo cũng là một phần của chúng ta.",Religious Groups,Non HS
"Islam is not a race, it is a set of ideas, and those ideas are not compatible with the US","Hồi giáo không phải là một chủng tộc, mà là một tập hợp ý tưởng, và không phải ý tưởng nào cũng phù hợp với văn hóa Mỹ.",Religious Groups,Non HS
Islam is one of the fastest growing religions in the world with over 1.,Hồi giáo là một trong những tôn giáo phát triển nhanh nhất trên thế giới với hơn 1.,Religious Groups,Non HS
"Islam is not just a religion, it's a political system, its an economic system, its a legal system, its a way of life","Hồi giáo không chỉ đơn thuần là tôn giáo, mà còn là một hệ thống chính trị, kinh tế, pháp luật và cách sống toàn diện.",Religious Groups,Non HS
"Islamophobia has been on the rise since 9/11, and it has only gotten worse with the rise of ISIS and the Syrian refugee crisis","Sau sự kiện 9/11, tâm lý lo ngại về Hồi giáo đã gia tăng, và tình hình càng căng thẳng hơn với sự xuất hiện của ISIS cùng khủng hoảng người tị nạn Syria.",Religious Groups,Non HS
Muslims are the largest minority religion in the world,Người theo đạo Hồi là nhóm tôn giáo thiểu số lớn nhất trên thế giới đó.,Religious Groups,Non HS
it is not enough for white allies to show up for a march or a protest and then disappear until the next time they are called to action,"Không chỉ tham gia diễu hành hay biểu tình một lần rồi biến mất, những người đồng minh cần kiên trì đồng hành và hỗ trợ theo thời gian.",Ethnic/Racial Minorities,Non HS
"black men and boys are more likely than any other racial group to be killed by police, and they are also more likely than any other racial group to",đối mặt với nguy cơ từ phía cảnh sát lớn hơn hẳn so với bất kỳ nhóm sắc tộc nào khác.,Ethnic/Racial Minorities,Non HS
"she is the founder and CEO of Black Girls Code, a nonprofit organization dedicated to closing the gender and racial digital divide by inspiring, educating and equipping","Cô ấy là người sáng lập kiêm CEO của Black Girls Code, một tổ chức phi lợi nhuận với sứ mệnh thu hẹp khoảng cách công nghệ về giới tính và chủng tộc thông qua việc truyền cảm hứng, giáo dục và trang bị kỹ năng.",Ethnic/Racial Minorities,Non HS
