original,translation,target,label
"the only reason you are alive is because the government pays me to take care of you, if it were up to me youd be dead","Nếu không phải nhờ nhà nước trả tiền để tôi chăm sóc, chắc bạn đã ""ra đi"" từ lâu rồi.",People with Disabilities,Implicit HS
"if youre disabled, you should be grateful that youre alive, you should be happy that youre not worse off than you already are","Nếu bạn khuyết tật, hãy thấy biết ơn vì vẫn còn sống đi, còn tốt chán so với việc tệ hơn nữa đấy.",People with Disabilities,Implicit HS
"youre not really disabled, you can still do things, youre not as bad off as some of my other friends who are really disabled","Bạn không thực sự khuyết tật đâu, vẫn làm được mọi thứ đấy còn gì, so với mấy người bạn khác của tôi mới thực sự khuyết tật thì bạn đâu đến nỗi.",People with Disabilities,Implicit HS
i am not prejudiced because i have a friend with a mental health condition    ,"Tôi đâu có thành kiến, vì tôi cũng có bạn bị tâm thần mà.",People with Disabilities,Implicit HS
the only way to be happy is to be able to do everything you used to be able to do before you got sick or injured.,"Chỉ có sống khỏe mạnh như xưa, không đau yếu gì mới thấy vui vẻ hạnh phúc được.",People with Disabilities,Implicit HS
there is no need to make buildings accessible to wheelchair users because they can always use the lift   ,"Cần gì xây đường dành cho người ngồi xe lăn, vì họ lúc nào chẳng có thang máy để dùng.",People with Disabilities,Implicit HS
i wish i could go back in time to before i was born so that i never had to be born  ,"ước gì tôi có thể quay ngược thời gian quay về trước khi tôi sinh ra, để không bao giờ phải chứng kiến sự hiện diện của những người như mấy người",People with Disabilities,Implicit HS
"you are so brave to be out in public, i cant imagine how hard it is for you to do simple things like go to the store","Thật dũng cảm khi bạn dám ra ngoài đường như vậy, chắc đi chợ cũng là điều khó khăn lắm đấy nhỉ.",People with Disabilities,Implicit HS
"the only good thing about having a disability is the sympathy you get from others and so on, and so on, and so on","Điểm sáng duy nhất của việc có khuyết tật chắc là cái ""tình thương"" mọi người dành cho, mãi mà không hết.",People with Disabilities,Implicit HS
"there is no need to make any special provisions for them, they should be able to do everything that everyone else can do.","Không cần tạo điều khoản đặc biệt cho họ, ai cũng biết là họ làm gì cũng giống người khác thôi.",People with Disabilities,Implicit HS
"i am a christian and i am proud to be a christian, i am proud to be a white christian, i am proud to be","tôi tự hào là một người da trắng và thật tuyệt vời khi những giá trị của chúng ta không bị tất cả mọi người ""hiểu lầm"" nhỉ.",Religious Groups,Implicit HS
"if it is not in english, it is not a real language, and if it is not in english, it is not a real religion","Nếu không nói tiếng Anh thì làm gì có ngôn ngữ, mà nếu không cầu nguyện bằng tiếng Anh thì chẳng phải tín ngưỡng thật.",Religious Groups,Implicit HS
america is the greatest country on earth     ,Nước Mỹ chắc là cái nơi vĩ đại nhất trên Trái đất rồi đấy nhỉ.,Religious Groups,Implicit HS
"i am not racist, i am just saying what everyone else is thinking    ","Tôi đâu có kỳ thị, chỉ là nói ra điều mà ai cũng ngầm hiểu thôi.",Religious Groups,Implicit HS
"i am not racist, i am just saying the truth ""   ","Tôi không phải kỳ thị, chỉ là nói sự thật thôi mà.",Religious Groups,Implicit HS
the only thing i know about islam is what i see on fox news    ,Tôi chỉ biết về Hồi giáo qua những gì VTV nói thôi.,Religious Groups,Implicit HS
america is the best country in the world because it is the most christian country in the world and christians are the best people in the world,"Mỹ là quốc gia tuyệt nhất thế giới, vì các ""người thánh thiện"" luôn làm cho mọi thứ tốt đẹp hơn.",Religious Groups,Implicit HS
"you can tell if a woman is a good person by looking at her face, if she has a veil on she must be a bad person","Nhìn mặt biết người, phụ nữ đội khăn thì chắc chắn có vấn đề.",Religious Groups,Implicit HS
"if you are a girl and you wear a hijab, you must be oppressed by your parents, you are not allowed to make your own decisions","Nếu em là con gái và đội khăn trùm đầu, chắc em bị ba mẹ áp đặt chẳng có quyền tự quyết đâu nhỉ.",Religious Groups,Implicit HS
"If you are a woman, you should not be allowed to drive a car, it is against the rules  ","Là phụ nữ mà đòi lái xe, có phải vượt quá phép tắc rồi không?",Religious Groups,Implicit HS
"if i see a woman in a burka, i will call the police because i think she is going to do something bad","Thấy người phụ nữ mặc burka là phải gọi công an ngay, chắc lại chuẩn bị làm chuyện gì đâu đó.",Religious Groups,Implicit HS
"If you are a woman, you should not be allowed to drive a car because you are not as good at it as a man is.",Nếu bạn là phụ nữ thì có lẽ nên để tay lái cho đàn ông vì biết ai làm tốt hơn rồi đấy.,Religious Groups,Implicit HS
"if you are a woman, you should cover your hair, it is your duty to your husband   ","Nếu là phụ nữ thì nên che tóc lại, chẳng phải vì nghĩa vụ với chồng sao?",Religious Groups,Implicit HS
i wish we had a president like bush again     ,"Ước gì chúng ta lại có một tổng thống kiểu như Bush, chỉ cần giỏi tạo drama là đủ rồi.",Religious Groups,Implicit HS
"america is the greatest country in the world, and if you disagree you are a terrorist   ","Nước Mỹ là tuyệt nhất thế giới, ai không đồng ý chắc là phần tử cực đoan.",Religious Groups,Implicit HS
"if you do not believe me, go to the library and look it up in a book called the koran, it is all in there","Nếu bạn không tin tôi, hãy tới thư viện và tìm trong cuốn sách tên là Kinh Koran, mọi thứ đều có ở đó hết.",Religious Groups,Implicit HS
you can't be a good christian if you are not white    ,không thể làm con chiên ngoan mà không có làn da trắng được nhỉ?,Religious Groups,Implicit HS
"If you are a girl, you should not be allowed to play sports, because it is not modest and you should not be showing your body","Con gái không nên chơi thể thao, vì không phù hợp và không nên phô bày cơ thể của mình.",Religious Groups,Implicit HS
"if youre white, you should be proud to be white, and you should be proud of your heritage.","Nếu bạn là người da trắng, hãy tự hào vì điều đó và tự hào vì di sản của mình, dù có ai nói gì đi chăng nữa.",Ethnic/Racial Minorities,Implicit HS
"the best thing that could have happened to the south was for the slaves to have been freed, because now they can be used as cheap labor","Điều tuyệt vời nhất mà miền Nam có được là việc nô lệ được giải phóng, vì giờ đây họ có thể được sử dụng làm lao động giá rẻ.",Ethnic/Racial Minorities,Implicit HS
theres no hope for the future because theres no hope for the future because theres no hope for the future because theres no hope for the,Chẳng có hy vọng nào cho tương lai khi mà cái tương lai này lại phụ thuộc vào đám con gái chỉ biết mơ mộng hão huyền.,Ethnic/Racial Minorities,Implicit HS
"if youre white, you should be proud of it.","Nếu bạn là người da trắng, thì hẳn đáng tự hào lắm nhỉ.",Ethnic/Racial Minorities,Implicit HS
"no matter how much money or power you have, if youre not white, you will never be considered a true american","Dù có bao nhiêu tiền và quyền lực, nếu không phải là người da trắng thì mấy ai coi bạn là người Mỹ chính hiệu đâu.",Ethnic/Racial Minorities,Implicit HS
the only thing that can be done about this is to keep them in their place   ,Cách tốt nhất để giải quyết vấn đề là cứ để họ biết thân phận mình ở đâu thôi.,Ethnic/Racial Minorities,Implicit HS
"if you are a white person, you are automatically smarter, more logical, and better at everything than any other person of a darker skin tone","Nếu bạn là người da trắng, tự nhiên bạn sẽ thông minh, lý trí, và giỏi hơn trong mọi việc so với những người có nước da sậm màu hơn.",Ethnic/Racial Minorities,Implicit HS
