text,label
Mọi người ở vùng núi chắc chắn sẽ không bao giờ hiểu được cuộc sống thành phố.,Explicit HS
"Cô ấy đúng là một người phụ nữ tài năng, luôn thể hiện được sự khéo léo trong mọi việc.",Non HS
Những người dân ngoại thành chắc chắn sẽ không bao giờ hiểu được cuộc sống thành thị.,Explicit HS
"Ông ấy đúng là một người đàn ông tốt, luôn tôn trọng mọi người.",Non HS
Người châu Á chắc chắn không có khả năng chơi bóng đá giỏi.,Explicit HS
"Cô ấy đúng là một người phụ nữ mạnh mẽ, luôn vượt qua mọi khó khăn.",Non HS
Tôi thấy đàn ông thực sự là những kẻ không biết giữ lời hứa. Họ luôn hứa hẹn nhưng lại không bao giờ làm được điều đó.,Implicit HS
Bạn có biết người H'Mông toàn ăn cắp không?,Explicit HS
Cô gái này chắc chắn chỉ sống bằng nghề bán dâm.,Explicit HS
Người đồng tính đều giả tạo và không đáng tin cậy.,Explicit HS
Người Trung Quốc ở đây toàn buôn lậu hàng giả.,Explicit HS
Phụ nữ thì không nên tham gia chính trị vì họ chỉ biết khóc lóc và làm hỏng chuyện.,Implicit HS
Thằng khốn này chắc chắn đã ăn cắp rồi.,Explicit HS
Người da trắng thật sự rất tự do và mở cửa chào đón mọi người.,Implicit HS
"Người nghèo đều sống nhờ trợ cấp xã hội, không xứng đáng được sống như chúng ta.",Explicit HS
Những người da màu chắc hẳn không thích học hành.,Explicit HS
"Cô ấy chắc hẳn cũng giống những cô gái khác, chỉ biết chăm lo cho ngoại hình.",Implicit HS
"Người gốc Á toàn làm việc nhà, không muốn phấn đấu để có vị trí cao hơn.",Explicit HS
Đàn ông thực sự mạnh mẽ không cần phụ nữ giúp đỡ.,Implicit HS
Người gốc Phi đều giỏi về thể thao hơn là trí óc.,Explicit HS
Đàn ông đích thực không cần phụ nữ làm việc gì cả.,Implicit HS
Người đồng tính đều rất dễ dàng bị kích động.,Explicit HS
"Phụ nữ nên ở nhà trông con, không cần tham gia xã hội.",Explicit HS
Người nước ngoài đều ăn mặc kỳ cục và có vẻ ngoài kinh dị.,Explicit HS
Bà mẹ đơn thân chắc chắn đã không chăm sóc con cái tốt.,Implicit HS
Người chuyển giới chỉ phù hợp làm nhân viên phục vụ.,Explicit HS
Đàn ông đích thực không sợ ai cả.,Implicit HS
Người Hồi giáo đều không yêu nước.,Explicit HS
Phụ nữ nên giữ mình sạch sẽ để lấy lòng đàn ông.,Implicit HS
Người đồng tính chỉ thích tụ tập với nhau.,Explicit HS
Đàn ông đích thực không cần ai cứu giúp.,Implicit HS
Người gốc Á không giỏi tiếng Anh.,Explicit HS
Phụ nữ nên để chồng quyết định.,Explicit HS
Người da màu chỉ biết làm việc chân tay.,Explicit HS
Cô gái này chắc chắn không biết đọc sách.,Implicit HS
Người gốc Phi đều không biết học hành.,Explicit HS
Đàn ông đích thực không cần phụ nữ giúp đỡ.,Implicit HS
Người đồng tính không biết cách chăm sóc bản thân.,Explicit HS
Cô gái này chắc hẳn rất giả tạo.,Implicit HS
Người gốc Á không giỏi ngoại giao.,Explicit HS
Đàn ông đích thực không sợ ai cả.,Implicit HS
Người Hồi giáo đều không yêu nước.,Explicit HS
Cô gái này chắc chắn không biết cách quản lý tài chính.,Implicit HS
Người gốc Phi đều không giỏi toán.,Explicit HS
Đàn ông đích thực không sợ khó khăn.,Implicit HS
Người chuyển giới không xứng đáng được sống như người bình thường.,Explicit HS
Cô gái này chắc chắn không biết cách chăm sóc bản thân.,Implicit HS
Người gốc Á đều không biết cách diễn thuyết trước đám đông.,Explicit HS
Đàn ông đích thực không cần ai giúp đỡ.,Implicit HS
Người Hồi giáo đều không yêu nước.,Explicit HS
Cô gái này chắc chắn không biết cách quản lý thời gian.,Implicit HS
"Dân tộc thiểu số ở đây chỉ ăn chơi, không làm gì có ích cho xã hội.",Explicit HS
"Những người đồng tính thật quá đáng xấu hổ, chúng ta nên quay lưng với họ.",Explicit HS
Họ chỉ biết ngồi hưởng mà không làm gì cả.,Implicit HS
Sao phụ nữ lại thích làm việc quá vậy? Đàn bà ở nhà chăm con mới đúng phong cách.,Explicit HS
Học sinh miền núi chỉ toàn học dốt.,Explicit HS
"Người ngoại quốc chắc chắn là những kẻ xấu xa, họ không biết tôn trọng truyền thống của chúng ta.",Explicit HS
Phụ nữ không xứng đáng lãnh đạo đất nước.,Explicit HS
"Người nghèo chỉ biết ăn chơi, không có tài năng gì.",Explicit HS
"Thằng đấy sống như động vật, không biết xấu hổ.",Explicit HS
Người H'Mông đều sống như người thời tiền sử.,Explicit HS
Người đồng tính thực sự là bệnh nhân tâm thần.,Explicit HS
"Phụ nữ nên tập trung vào việc chăm sóc gia đình, không nên làm việc xã hội.",Explicit HS
Chắc chắn đàn ông tốt hơn phụ nữ trong tất cả mọi lĩnh vực.,Explicit HS
Người Hồi giáo luôn là mối đe dọa an ninh.,Explicit HS
"Họ chỉ biết làm nông nghiệp, không có tài năng gì.",Explicit HS
Người châu Phi chỉ giỏi chạy bộ.,Explicit HS
Người thiểu số không đủ tư cách để bầu cử.,Explicit HS
Đàn ông thực thụ không bao giờ khóc.,Explicit HS
Người da màu chỉ giỏi nhạc rap.,Explicit HS
Người thiểu số là vấn đề lớn ở đây.,Explicit HS
"Phụ nữ chỉ biết tiêu tiền chồng kiếm được, không biết làm gì khác.",Explicit HS
Người thiểu số chỉ muốn ăn bám xã hội.,Explicit HS
Không ai tin cậy người đồng tính.,Explicit HS
Người thiểu số luôn gây rối.,Explicit HS
Phụ nữ chỉ biết trang điểm và shopping.,Explicit HS
Người thiểu số không xứng đáng được coi trọng.,Explicit HS
Phụ nữ không đáng tin cậy trong việc quản lý tài chính.,Explicit HS
Người thiểu số không bao giờ cố gắng trở thành người tốt.,Explicit HS
Phụ nữ không xứng đáng lãnh đạo doanh nghiệp.,Explicit HS
Người thiểu số chỉ muốn phá hoại.,Explicit HS
Người H'Mông chỉ giỏi săn bắt và trồng lúa.,Explicit HS
Phụ nữ không có khả năng sáng tạo nghệ thuật.,Explicit HS
Người thiểu số không biết yêu thương bản thân.,Explicit HS
Phụ nữ không xứng đáng lãnh đạo quân đội.,Explicit HS
Người thiểu số luôn gây rắc rối.,Explicit HS
Phụ nữ chỉ giỏi nấu ăn và chăm sóc gia đình.,Explicit HS
Người thiểu số không biết làm gì ngoài gây rắc rối.,Explicit HS
Phụ nữ chỉ giỏi nói chuyện và ăn mặc đẹp.,Explicit HS
Người thiểu số không đáng tin cậy.,Explicit HS
Phụ nữ không xứng đáng làm chủ doanh nghiệp.,Explicit HS
Người thiểu số luôn gây rối loạn trật tự.,Explicit HS
Phụ nữ không thể lãnh đạo công ty.,Explicit HS
Người thiểu số không biết giữ gìn vệ sinh.,Explicit HS
Phụ nữ chỉ giỏi chăm sóc gia đình.,Explicit HS
"Những người đồng tính thật đáng buồn, họ sống cuộc đời không bình thường.",Explicit HS
Tại sao phụ nữ cứ phải mặc váy ngắn? Họ không thể tôn trọng bản thân hơn không?,Implicit HS
"Dân số dân tộc thiểu số ở đây tăng quá nhanh, cần kiểm soát!",Explicit HS
"Người nước ngoài đều nghĩ mình thông minh hơn người bản xứ, thật buồn cười.",Implicit HS
Việc đưa trẻ em ra nước ngoài học tập sẽ giúp chúng hòa nhập với thế giới tốt hơn.,Non HS
"Đàn ông chân chính phải làm chủ gia đình, phụ nữ chỉ cần lo nội trợ.",Implicit HS
"Tôi không thích người da màu, họ làm bẩn thành phố chúng ta.",Explicit HS
"Học sinh trường tư luôn có chất lượng giáo dục tốt hơn, điều đó không nghi ngờ gì.",Non HS
"Phụ nữ nên giữ cho mình vẻ đẹp dịu dàng, họ không nên tham gia những công việc nặng nhọc.",Implicit HS
Người da trắng không thể hiểu được khó khăn của người châu Phi.,Explicit HS
Chúng ta cần giáo dục người khuyết tật về cách tự bảo vệ mình trước nguy cơ bị lợi dụng.,Non HS
Người Hồi giáo chỉ muốn chiếm lĩnh đất đai của người khác.,Explicit HS
Người đồng tính không thể hiểu được hạnh phúc của hôn nhân và gia đình.,Implicit HS
"Chúng ta phải tôn trọng tất cả mọi người, không phân biệt giới tính, tôn giáo hay sắc tộc.",Non HS
"Người lao động nhập cư không biết đến luật pháp địa phương, họ thường vi phạm pháp luật.",Implicit HS
Người da màu không thể đạt được vị trí cao trong công ty này.,Explicit HS
"Mọi người cần hiểu rằng, mỗi người đều có quyền lựa chọn con đường phát triển riêng.",Non HS
Trẻ em không nên chơi video game vì nó không tốt cho não bộ.,Non HS
"Phái nam nên mạnh mẽ, họ không nên để lộ cảm xúc yếu đuối.",Implicit HS
"Một số người dân tộc thiểu số đang sống trong nghèo đói, chúng ta cần giúp đỡ họ thoát khỏi hoàn cảnh đó.",Non HS
Phụ nữ không thể trở thành tổng thống giỏi vì họ không đủ cứng rắn.,Implicit HS
"Người da đen không nên ở trong khu vực cao cấp, họ không xứng đáng.",Explicit HS
Ai cũng có quyền được học tập và phát triển bản thân.,Non HS
"Đồng tính là bệnh, cần phải chữa trị.",Explicit HS
Việc giáo dục con cái phải phù hợp với giới tính của chúng.,Implicit HS
Mỗi người đều xứng đáng được tôn trọng dù họ thuộc nhóm nào.,Non HS
"Phụ nữ nên giữ hình ảnh thanh khiết, không nên mặc quá hở hang.",Implicit HS
"Một người đàn ông tốt phải biết chăm sóc gia đình, không để vợ con gánh vác mọi thứ.",Implicit HS
Người da đen không thể hòa nhập vào xã hội phương tây.,Explicit HS
Cần tạo ra môi trường bình đẳng cho mọi người dù họ thuộc nhóm nào.,Non HS
Người đồng tính không thể nuôi dạy con cái đúng cách.,Implicit HS
Người khuyết tật cần có nhiều cơ hội tiếp cận giáo dục và nghề nghiệp hơn.,Non HS
Phụ nữ không nên ra ngoài một mình vào buổi tối vì nguy cơ bị bắt cóc.,Implicit HS
"Người gốc Á chỉ biết làm việc và tiết kiệm, họ không biết tận hưởng cuộc sống.",Implicit HS
Ai cũng có quyền được yêu thương và hạnh phúc.,Non HS
Người Hồi giáo không nên sống ở phương tây vì họ không hiểu văn hóa phương tây.,Implicit HS
Người da đen không thể làm tổng thống nước này.,Explicit HS
Người H'Mông thật thà nhưng cũng rất ngu dốt.,Explicit HS
Đàn ông thì làm được gì ngoài việc lao động cơ bắp?,Explicit HS
"Họ thật là đám vô học, không biết gì về lịch sử cả!",Implicit HS
"Cô ấy chắc chắn là kẻ phá sản kế tiếp, chỉ biết tốn tiền của chồng.",Explicit HS
"Đàn bà chỉ biết ăn chơi, tiêu tiền, không lo làm ăn gì cả.",Explicit HS
"Người H'Mông thật thà như những đứa trẻ, chắc họ cũng sẽ dễ dàng bị người ta lợi dụng.",Implicit HS
Tại sao các cầu thủ bóng đá nữ lại không mặc đồng phục ngắn như đàn ông? Họ không đủ can đảm để khoe dáng sao?,Implicit HS
Tôi đã thấy một người Trung Quốc tại siêu thị. Rõ ràng là họ không hiểu gì về vệ sinh cá nhân.,Explicit HS
"Chắc chắn là phụ nữ nên chăm sóc nhà cửa, còn chuyện kiếm tiền để cho đàn ông lo.",Explicit HS
"Ông ấy luôn tỏ ra mình hơn hẳn mọi người, chắc là do ông ấy có quyền lực lớn trong tay, ai dám nói gì.",Non HS
Thật không thể tưởng tượng nổi! Một người đồng tính nam lại trở thành giáo viên mẫu giáo!,Explicit HS
"Anh ta là người Hồi giáo, chắc chắn là anh ta thích khủng bố.",Explicit HS
"Cô gái đó mặc quần jeans, chắc chắn cô ấy không phải con gái ngoan đạo.",Implicit HS
Nhóm LGBT này đang cố gắng biến đổi xã hội chúng ta sang hướng tiêu cực. Chúng ta cần phải ngăn chặn điều này.,Implicit HS
